ID,SubjectID,UniqueID,SP,TwinID,MilkDataProcessed_SubjectID,Sex,Race,Year,HowOftenDrinkMilk,DrinkMilk,TestDate,TestingDay,TestingAge,Status_SelfReported,Status_Genotyped,MZDZ,Same_sex,Co_TwinID,HigherFatMilk_temp,LowerFatMilk_temp,TotalCorrect,Correct_FatFirst,Correct_FatSecond,Pyrophosphate_Sweet,Pyrophosphate_Salty,Pyrophosphate_Sour,Pyrophosphate_Bitter,Pyrophosphate_Burn,Pyrophosphate_Like,Pyrophosphate_Intense,Sucralose_Sweet,Sucralose_Salty,Sucralose_Sour,Sucralose_Bitter,Sucralose_Burn,Sucralose_Like,Sucralose_Intense,Chip_1_Fatty,Chip_1_Salty,Chip_1_Crispy,Chip_1_Like,Chip_2_Fatty,Chip_2_Salty,Chip_2_Crispy,Chip_2_Like,Chip_3_Fatty,Chip_3_Salty,Chip_3_Crispy,Chip_3_Like,Chip_4_Fatty,Chip_4_Salty,Chip_4_Crispy,Chip_4_Like,Odor_1_Smell,Odor_1_Like,Odor_1_Intense,Odor_2_Smell,Odor_2_Like,Odor_2_Intense,Menthol_Sweet,Menthol_Salty,Menthol_Sour,Menthol_Bitter,Menthol_Burn,Menthol_Cool,Menthol_Liking,Menthol_Intense,Capsaicin_Sweet,Capsaicin_Salty,Capsaicin_Sour,Capsaicin_Bitter,Capsaicin_Burn,Capsaicin_Cool,Capsaicin_Liking,Capsaicin_Intense,2.5%CornOilNoFA_Fatty,2.5%CornOilNoFA_Salty,2.5%CornOilNoFA_Crispy,2.5%CornOilNoFA_Liking,15%CornOilNoFA_Fatty,15%CornOilNoFA_Salty,15%CornOilNoFA_Crispy,15%CornOilNoFA_Liking,5%CornOilNoFA_Fatty,5%CornOilNoFA_Salty,5%CornOilNoFA_Crispy,5%CornOilNoFA_Liking,10%CornOilNoFA_Fatty,10%CornOilNoFA_Salty,10%CornOilNoFA_Crispy,10%CornOilNoFA_Liking,5%CornOil_02%Palmitic_Fatty,5%CornOil_02%Palmitic_Salty,5%CornOil_02%Palmitic_Crispy,5%CornOil_02%Palmitic_Liking,2.5%CornOil_02%Palmitic_Fatty,2.5%CornOil_02%Palmitic_Salty,2.5%CornOil_02%Palmitic_Crispy,2.5%CornOil_02%Palmitic_Liking,Water_Cool1,Sucrose_Cool2,NaCl_Cool3,PTC_Cool9,PTC_Bitter9,PTC_Intense9,PTC_Like9,Stevia_Like17,Sucrose_Like2,Sucrose_Sweet2
1076,TWA1076,TW-684,1,2,,F,1,,,,8/4/2012,Saturday,54,MZ,,MZ,Same,TWA1075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.1,3.9,,6,7.3
1077,TWA1077,TW-685,1,1,,F,1,,,,8/4/2012,Saturday,62,MZ,,MZ,Same,TWA1078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0,3.8,,3.7,1.9
1078,TWA1078,TW-686,1,2,,F,1,,,,8/4/2012,Saturday,62,MZ,,MZ,Same,TWA1077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0,0.1,,3.8,4.1
1079,TWA1079,TW-687,,1,,F,1,,,,8/4/2012,Saturday,25,MZ,,MZ,Same,TWA1080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3,6.1,0.4,,6.9,6.9
1080,TWA1080,TW-688,1,2,,F,1,,,,8/4/2012,Saturday,25,MZ,,MZ,Same,TWA1079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6.9,0.6,,6.6,7.1
1081,TWA1081,TW-504,1,2,,F,9,,,,8/4/2012,Saturday,53,MZ,,MZ,Same,TWA1082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3,7.4,0.1,,0.4,3.5
1082,TWA1082,TW-503,1,1,,F,9,,,,8/4/2012,Saturday,53,MZ,,MZ,Same,TWA1081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9,6.5,0.2,,6.3,3.8
1083,TWA1083,TW-689,1,1,,F,1,,,,8/4/2012,Saturday,27,MZ,,MZ,Same,TWA1084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6,6.9,0.2,,4.9,4.9
1084,TWA1084,TW-690,1,2,,F,1,,,,8/4/2012,Saturday,27,MZ,,MZ,Same,TWA1083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3,4,0.2,,3.9,1.3
1085,TWA1085,TW-71,1,1,,M,4,,,,8/4/2012,Saturday,40,MZ,,MZ,Same,TWA1086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5.6,5.8,,3,6
1086,TWA1086,TW-72,1,2,,M,4,,,,8/4/2012,Saturday,40,MZ,,MZ,Same,TWA1085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7.6,0.1,,3.2,7.8
1087,TWA1087,TW-691,1,1,,F,1,,,,8/4/2012,Saturday,23,DZ,,DZ,Same,TWA1088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4,6.8,0.1,,6.4,7.6
1088,TWA1088,TW-692,0,2,,F,1,,,,8/4/2012,Saturday,23,DZ,,DZ,Same,TWA1087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,5.9,0,,6.5,6.1
1089,TWA1089,TW-693,1,1,,M,1,,,,8/4/2012,Saturday,65,MZ,,MZ,Same,TWA1090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.1,3.7,,5.1,5
1090,TWA1090,TW-694,1,2,,M,1,,,,8/4/2012,Saturday,65,MZ,,MZ,Same,TWA1089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.3,2,,4.6,3.3
1091,TWA1091,TW-269,1,1,,F,1,,,,8/4/2012,Saturday,54,DZ,MZ,MZ,Same,TWA1092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.6,3.8,,6.1,5.7
1092,TWA1092,TW-270,1,2,,F,1,,,,8/4/2012,Saturday,54,DZ,MZ,MZ,Same,TWA1091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3.8,,5.2,5.4
1093,TWA1093,TW-695,1,1,,F,1,,,,8/4/2012,Saturday,19,MZ,,MZ,Same,TWA1094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.8,2.4,0.6,,6.4,6.6
1094,TWA1094,TW-696,1,2,,F,1,,,,8/4/2012,Saturday,19,MZ,,MZ,Same,TWA1093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7,3.4,2,,5.9,6.5
1095,TWA1095,TW-697,1,1,,F,1,,,,8/4/2012,Saturday,55,MZ,,MZ,Same,TWA1096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.3,3.6,,4.6,3.7
1096,TWA1096,TW-698,1,2,,F,1,,,,8/4/2012,Saturday,55,MZ,,MZ,Same,TWA1095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,6.2,7.5,,4.1,3.5
1097,TWA1097,TW-699,1,1,,F,4,,,,8/4/2012,Saturday,51,MZ,,MZ,Same,TWA1098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4,6.5,0.5,,3.6,4.2
1098,TWA1098,TW-700,1,2,,F,4,,,,8/4/2012,Saturday,51,MZ,,MZ,Same,TWA1097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4,6.6,0.1,,7.3,6.4
1099,TWA1099,TW-108,1,2,,F,1,,,,8/4/2012,Saturday,66,MZ,,MZ,Same,TWA1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1,7.2,0.2,,7.1,3.9
1100,TWA1100,TW-107,1,1,,F,1,,,,8/4/2012,Saturday,66,MZ,,MZ,same,TWA1099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3,7.4,0.3,,7.3,4.2
1101,TWA1101,TW-701,1,1,,F,1,,,,8/4/2012,Saturday,35,MZ,,MZ,same,TWA1102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6,5.1,0,,6,4.9
1102,TWA1102,TW-702,2,2,,F,1,,,,8/4/2012,Saturday,35,MZ,,MZ,same,TWA1101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,3.8,0.8,,3.8,1.4
1103,TWA1103,TW-703,1,1,,F,1,,,,8/4/2012,Saturday,26,MZ,,MZ,same,TWA1104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.1,0.6,,6.2,3.3
1104,TWA1104,TW-704,1,2,,F,1,,,,8/4/2012,Saturday,26,MZ,,MZ,same,TWA1103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3.6,2.8,,4.8,5.1
1105,TWA1105,TW-705,1,1,,F,1,,,,8/4/2012,Saturday,19,DZ,,DZ,same,TWA1106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,4.8,2.5,,2.6,5.5
1106,TWA1106,TW-706,1,2,,F,1,,,,8/4/2012,Saturday,19,DZ,,DZ,same,TWA1105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6,4.2,1.9,,4.8,4.8
1107,TWA1107,TW-707,1,1,,F,1,,,,8/4/2012,Saturday,33,MZ,,MZ,same,TWA1108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4,2.8,1,,5,4.7
1108,TWA1108,TW-708,1,2,,F,1,,,,8/4/2012,Saturday,33,MZ,,MZ,same,TWA1107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1.4,0.6,,3.7,5.7
1109,TWA1109,TW-709,1,1,,F,1,,,,8/4/2012,Saturday,20,DZ,,DZ,same,TWA1110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3,4.9,0.1,,4.8,5.2
1110,TWA1110,TW-710,1,2,,F,1,,,,8/4/2012,Saturday,20,DZ,,DZ,Same,TWA1109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,6.5,0.2,,4.4,5.2
1111,TWA1111,TW-67,1,1,,F,4,,,,8/4/2012,Saturday,62,MZ,,MZ,Same,TWA1112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1,3.5,4.1,,4.2,7.1
1112,TWA1112,TW-68,1,2,,F,4,,,,8/4/2012,Saturday,62,MZ,,MZ,Same,TWA1111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,4.5,1.4,,4.4,7.2
1113,TWA1113,TW-711,1,1,,F,1,,,,8/4/2012,Saturday,46,DZ,,DZ,Same,TWA1114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4,6.7,0,,1.7,7.6
1114,TWA1114,TW-712,1,2,,F,1,,,,8/4/2012,Saturday,46,DZ,,DZ,Same,TWA1113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,7.2,0.5,,7,7.3
1115,TWA1115,TW-713,1,1,,F,1,,,,8/4/2012,Saturday,64,MZ,,MZ,Same,TWA1116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,5.8,0.2,,5.6,5.2
1116,TWA1116,TW-714,1,2,,F,1,,,,8/4/2012,Saturday,64,MZ,,MZ,Same,TWA1115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3,6.6,0.1,,3.8,6.7
1117,TWA1117,TW-715,1,1,,F,1,,,,8/4/2012,Saturday,45,MZ,,MZ,Same,TWA1118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,7.1,0.2,,5.9,7.3
1118,TWA1118,TW-716,1,2,,F,1,,,,8/4/2012,Saturday,45,MZ,,MZ,Same,TWA1117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,7,0,,7.6,7.6
1119,TWA1119,TW-717,1,1,,F,1,,,,8/4/2012,Saturday,31,MZ,,MZ,Same,TWA1120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2,6.9,0.2,,3.7,3.9
1120,TWA1120,TW-718,1,2,,F,1,,,,8/4/2012,Saturday,31,MZ,,MZ,Same,TWA1119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3,7.1,0.2,,4.4,5.9
1121,TWA1121,TW-589,1,1,,M,1,,,,8/4/2012,Saturday,58,MZ,,MZ,Same,TWA1122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1,3.8,0.8,,5.5,5
1122,TWA1122,TW-590,1,2,,M,1,,,,8/4/2012,Saturday,58,MZ,,MZ,Same,TWA1121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1,1.9,1.9,,4.6,1.7
1123,TWA1123,TW-719,1,1,,F,1,,,,8/4/2012,Saturday,60,Don't Know,MZ,MZ,Same,TWA1124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6,7.6,0,,7.6,7.6
1124,TWA1124,TW-720,1,2,,F,1,,,,8/4/2012,Saturday,60,Don't Know,MZ,MZ,Same,TWA1123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,3.4,0.6,,1.2,2
1125,TWA1125,TW-721,1,1,,F,6,,,,8/4/2012,Saturday,31,MZ,,MZ,Same,TWA1126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,5,0.4,,7.6,5.2
1126,TWA1126,TW-722,1,2,,F,6,,,,8/4/2012,Saturday,31,MZ,,MZ,Same,TWA1125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3,0.8,2.7,,7,6
1127,TWA1127,TW-723,1,1,,F,1,,,,8/4/2012,Saturday,18,MZ,,MZ,Same,TWA1128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7,6,0,,6,5.5
1128,TWA1128,TW-724,1,2,,F,1,,,,8/4/2012,Saturday,18,MZ,,MZ,Same,TWA1127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4,7.4,0,,6.6,4.9
1129,TWA1129,TW-725,1,1,,F,1,,,,8/4/2012,Saturday,57,MZ,,MZ,Same,TWA1130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7,7.1,0.1,,5.9,1.8
1130,TWA1130,TW-726,1,2,,F,1,,,,8/4/2012,Saturday,57,MZ,,MZ,Same,TWA1129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,0.4,,3.9,7.2
1131,TWA1131,TW-727,,1,,F,4,,,,8/4/2012,Saturday,66,MZ,,MZ,Same,TWA1132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2,6.9,0.1,,3.8,5.8
1132,TWA1132,TW-728,1,2,,F,4,,,,8/4/2012,Saturday,66,MZ,,MZ,Same,TWA1131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,5.8,0.2,,3.9,4
1133,TWA1133,TW-509,1,1,,F,1,,,,8/4/2012,Saturday,37,MZ,,MZ,Same,TWA1134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,3.8,,6.2,2.1
1134,TWA1134,TW-510,1,2,,F,1,,,,8/4/2012,Saturday,37,MZ,,MZ,Same,TWA1133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.2,2.9,,4.8,1.6
1135,TWA1135,TW-729,2,1,,M,1,,,,8/4/2012,Saturday,18,MZ,,MZ,Same,TWA1136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3.8,3.8,,7.6,3.6
1136,TWA1136,TW-730,1,2,,M,1,,,,8/4/2012,Saturday,18,MZ,,MZ,Same,TWA1135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2,3.8,3.8,,3.8,1.6
1137,TWA1137,TW-731,1,1,,F,1,,,,8/4/2012,Saturday,24,MZ,,MZ,Same,TWA1138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,6.6,0,,4.9,5.8
1138,TWA1138,TW-732,1,2,,F,1,,,,8/4/2012,Saturday,24,MZ,,MZ,Same,TWA1137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6.3,0,,6.2,6.1
1139,TWA1139,TW-733,1,1,,F,1,,,,8/4/2012,Saturday,25,DZ,,DZ,Same,TWA1140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,3.8,,7,7.2
1140,TWA1140,TW-734,1,2,,F,1,,,,8/4/2012,Saturday,25,DZ,,DZ,Same,TWA1139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9,5.1,0,,3.9,4.1
1141,TWA1141,TW-735,1,1,,M,1,,,,8/4/2012,Saturday,24,MZ,,MZ,Same,TWA1142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,,,,7.6,4.9
1142,TWA1142,TW-736,1,2,,M,1,,,,8/4/2012,Saturday,24,MZ,,MZ,Same,TWA1141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7.6,0,,7.6,3.6
1143,TWA1143,TW-499,1,1,,F,1,,,,8/4/2012,Saturday,23,DZ,DZ,DZ,Same,TWA1144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7.6,,7.6,7.5
1144,TWA1144,TW-500,1,2,,F,1,,,,8/4/2012,Saturday,23,DZ,DZ,DZ,Same,TWA1143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3.8,,5.5,5.8
1145,TWA1145,TW-737,1,1,,F,1,,,,8/4/2012,Saturday,58,MZ,,MZ,Same,TWA1146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1,7.5,0,,5.5,5.1
1146,TWA1146,TW-738,1,2,,F,1,,,,8/4/2012,Saturday,58,MZ,,MZ,Same,TWA1145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2,5.9,0.8,,3.9,1.2
1147,TWA1147,TW-739,1,1,,F,1,,,,8/4/2012,Saturday,22,MZ,,MZ,Same,TWA1148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6,7.5,0,,6.4,7.4
1148,TWA1148,TW-740,1,2,,F,1,,,,8/4/2012,Saturday,22,MZ,,MZ,Same,TWA1147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9,6,0.2,,5.9,6.2
1149,TWA1149,TW-741,1,1,,M,1,,,,8/4/2012,Saturday,29,DZ,,DZ,Opposite,TWA1150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.6,4.4,,5,6.4
1150,TWA1150,TW-742,1,2,,F,1,,,,8/4/2012,Saturday,29,DZ,,DZ,Opposite,TWA1149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.1,3.7,,3.9,7.4
1151,TWA1151,TW-743,2,1,,M,1,,,,8/4/2012,Saturday,22,MZ,,MZ,Same,TWA1152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3.8,,6.5,5.5
1152,TWA1152,TW-744,1,2,,M,1,,,,8/4/2012,Saturday,22,MZ,,MZ,Same,TWA1151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3.8,,5.7,5.5
1153,TWA1153,TW-745,1,1,,F,1,,,,8/4/2012,Saturday,21,MZ,,MZ,Same,TWA1154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8,6,0,,5.6,6.6
